  0.0000000000000000E+00   0.0000000000000000E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   4.9087385212340517E-02  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   9.8174770424681035E-02  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   1.4726215563702155E-01  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   1.9634954084936207E-01  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   2.4543692606170259E-01  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   2.9452431127404310E-01  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   3.4361169648638362E-01  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   3.9269908169872414E-01  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   4.4178646691106466E-01  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   4.9087385212340517E-01  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   5.3996123733574564E-01  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   5.8904862254808621E-01  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   6.3813600776042678E-01  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   6.8722339297276724E-01  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   7.3631077818510771E-01  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   7.8539816339744828E-01  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   8.3448554860978885E-01  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   8.8357293382212931E-01  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   9.3266031903446978E-01  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   9.8174770424681035E-01  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   1.0308350894591509E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   1.0799224746714913E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   1.1290098598838318E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   1.1780972450961724E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   1.2271846303085130E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   1.2762720155208536E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   1.3253594007331939E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   1.3744467859455345E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   1.4235341711578751E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   1.4726215563702154E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   1.5217089415825560E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   1.5707963267948966E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   1.6198837120072371E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   1.6689710972195777E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   1.7180584824319181E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   1.7671458676442586E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   1.8162332528565992E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   1.8653206380689396E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   1.9144080232812801E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   1.9634954084936207E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   2.0125827937059610E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   2.0616701789183018E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   2.1107575641306422E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   2.1598449493429825E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   2.2089323345553233E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   2.2580197197676637E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   2.3071071049800045E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   2.3561944901923448E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   2.4052818754046852E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   2.4543692606170260E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   2.5034566458293663E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   2.5525440310417071E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   2.6016314162540475E+00  -5.5505500176759295E-04   1.1770087460814132E-03
  0.0000000000000000E+00   2.6507188014663878E+00  -5.5505500176759295E-04   1.1770087460814132E-03
