  0.0000000000000000E+00   0.0000000000000000E+00   2.0773430093297129E-03   2.4947176510060320E-01
  0.0000000000000000E+00   4.9087385212340517E-02   2.0773430093297134E-03   2.4947176510060332E-01
  0.0000000000000000E+00   9.8174770424681035E-02   2.0773430093297134E-03   2.4947176510060326E-01
  0.0000000000000000E+00   1.4726215563702155E-01   2.0773430093297129E-03   2.4947176510060332E-01
  0.0000000000000000E+00   1.9634954084936207E-01   2.0773430093297129E-03   2.4947176510060326E-01
  0.0000000000000000E+00   2.4543692606170259E-01   2.0773430093297129E-03   2.4947176510060332E-01
  0.0000000000000000E+00   2.9452431127404310E-01   2.0773430093297129E-03   2.4947176510060320E-01
  0.0000000000000000E+00   3.4361169648638362E-01   2.0773430093297129E-03   2.4947176510060326E-01
  0.0000000000000000E+00   3.9269908169872414E-01   2.0773430093297129E-03   2.4947176510060320E-01
  0.0000000000000000E+00   4.4178646691106466E-01   2.0773430093297129E-03   2.4947176510060315E-01
  0.0000000000000000E+00   4.9087385212340517E-01   2.0773430093297129E-03   2.4947176510060320E-01
  0.0000000000000000E+00   5.3996123733574564E-01   2.0773430093297129E-03   2.4947176510060332E-01
  0.0000000000000000E+00   5.8904862254808621E-01   2.0773430093297129E-03   2.4947176510060320E-01
  0.0000000000000000E+00   6.3813600776042678E-01   2.0773430093297129E-03   2.4947176510060332E-01
  0.0000000000000000E+00   6.8722339297276724E-01   2.0773430093297129E-03   2.4947176510060320E-01
  0.0000000000000000E+00   7.3631077818510771E-01   2.0773430093297129E-03   2.4947176510060332E-01
  0.0000000000000000E+00   7.8539816339744828E-01   2.0773430093297129E-03   2.4947176510060309E-01
  0.0000000000000000E+00   8.3448554860978885E-01   2.0773430093297129E-03   2.4947176510060332E-01
  0.0000000000000000E+00   8.8357293382212931E-01   2.0773430093297129E-03   2.4947176510060320E-01
  0.0000000000000000E+00   9.3266031903446978E-01   2.0773430093297129E-03   2.4947176510060332E-01
  0.0000000000000000E+00   9.8174770424681035E-01   2.0773430093297129E-03   2.4947176510060332E-01
  0.0000000000000000E+00   1.0308350894591509E+00   2.0773430093297129E-03   2.4947176510060332E-01
  0.0000000000000000E+00   1.0799224746714913E+00   2.0773430093297129E-03   2.4947176510060309E-01
  0.0000000000000000E+00   1.1290098598838318E+00   2.0773430093297129E-03   2.4947176510060332E-01
